"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_793429.5",2.41501276188847,0.141104369803428,1.42930662301373,0.193965843284445,0.978557488418464,NA
"XM_793447.5",111.94590435786,-0.880853128351415,0.312080548078294,31.8007421801048,5.76473475017929e-07,0.000245641752965973
"XM_793467.5",0.887203998361843,0.139226596670362,4.41679835304148,0.18397041172971,0.980134573038933,NA
"XM_793492.5",329.20532825756,-0.658670233208022,0.46118119403279,4.61823703280726,0.201983187646085,0.886888149813884
"XM_793512.5",1.73004779680559,0.130346152623476,4.41580375927881,0.187676717787971,0.979553744084245,NA
"XM_793520.5",2.78379429591496,-0.74597240107658,1.71647670318151,2.76456859563208,0.429365817514525,NA
"XM_793533.5",26.2240384372686,-0.17634653313381,0.676476992919777,0.0720219182223332,0.994969032100918,1
"XM_793538.5",1.1526840593384,-0.255790710511637,3.70235642594474,0.204728127716372,0.976822431211081,NA
"XM_793577.5",48.3580307154203,0.898162925774125,0.486335212513577,3.9655455622491,0.265208702181416,0.938261414082776
"XM_793579.5",106.748476318491,-0.329131568925031,0.425149810560241,1.48719453642121,0.685228962787639,1
"XM_793583.5",20.3361302747525,-0.193142221599962,0.47227689323437,0.307618169868846,0.958589398504927,1
"XM_793596.4",97.0943178227694,0.327838126326516,0.210093503650587,3.37249443238936,0.337679548166788,0.973256365990395
"XM_793600.5",274.625688601544,-0.367053506820651,0.346868067874914,2.07915696539382,0.556140946488532,1
"XM_793624.5",23.0497902257492,-1.33602870162186,1.22016170954068,3.5428159051659,0.315251351141553,0.968376719951435
"XM_793625.5",4.13007033956115,-0.101461229623266,1.26460058008408,0.252855964499375,0.968636588231275,NA
"XM_793653.5",28.5194199037168,-2.23109809690226,4.27925575483365,0.773309815111929,0.855839736036057,1
"XM_793679.5",27.0696149124964,0.875594291550372,0.473557131351846,4.3208004193206,0.228842335231117,0.908836815525315
"XM_793690.5",16.0295615302648,-0.488612725302508,0.670908106654954,2.45002063798965,0.484391220594097,NA
"XM_793755.4",25.3316255781856,-0.579309544845125,0.636827291052699,2.287260703923,0.514965810139967,1
"XM_793823.4",65.1580836399278,0.6306526882268,0.407641026560702,3.94423351228446,0.267549209499768,0.942195792866492
"XM_793825.5",95.8664389623714,-0.243823438852797,0.443491072747492,1.09714041223485,0.777764443986294,1
"XM_793831.5",2.18591292608636,-0.737167037491,2.64503593252326,0.589803146454223,0.898762691025753,NA
"XM_793847.5",2.53781332432984,0.652061150963992,1.90551899011255,1.01888180613982,0.796683247059936,NA
"XM_793893.4",36.5477160976528,0.161550623289278,0.313809726725085,2.06014042066492,0.560018619299698,1
"XM_793907.5",24.6699411775999,-0.317314764155538,0.588855784450494,1.04598219512144,0.790127528098328,1
"XM_793910.5",1.46715698887213,-0.0126595309722051,1.66848563432485,0.66064955376855,0.882418167312115,NA
"XM_793925.5",126.956405862207,0.197108764622874,0.346348040191586,1.82608809621939,0.609274395775932,1
"XM_793957.5",1.53120845841168,0.255806655329327,2.72978106747483,0.514193064319507,0.915762374521537,NA
"XM_793959.5",2.32231763101737,-0.417528407691016,1.36151322982448,1.56486097235937,0.667383338628497,NA
"XM_793969.5",3.60003911802549,-1.49842953050145,1.1896305853474,2.39491757855298,0.494581415091352,NA
"XM_793980.5",78.9109050971196,-0.757312722387188,0.445780483731959,3.72533761073925,0.29269087668662,0.965724529594199
"XM_793993.5",126.055726816067,0.0553492303034369,0.424697615275147,5.84815318557887,0.119236198981421,0.756522801412494
"XM_793995.5",56.2781100243268,-0.460358260832952,0.668148306399334,1.89691424130977,0.594075667708839,1
"XM_794011.5",47.5043220575891,0.00387765334546556,0.32550994266255,0.124934872542639,0.988685770695267,1
"XM_794027.5",54.6431100369123,0.0655517475600348,0.516345635229607,1.64606017268511,0.648991658785555,1
"XM_794030.5",44.879592794847,-0.162455789877644,0.284295057144207,6.01092388179904,0.111079962342553,0.739686027470937
"XM_794049.5",66.0629836932963,-0.90769187296087,0.764933768847557,3.74979673093942,0.289779864216946,0.963658127122249
"XM_794079.5",1.8869103175807,1.04623853522543,1.78575680342264,0.289086167366939,0.962067837129708,NA
"XM_794112.5",12.627442706169,-0.441339957757031,0.556720846127,2.42509683054806,0.48897995451048,NA
"XM_794115.5",0.993041117470658,0.285247117358015,3.10257290414615,-0.0119338698702762,1,NA
"XM_794118.5",0.578536596558975,-0.123052039736366,3.48422826303412,0.291826358289839,0.961558319889993,NA
"XM_794154.5",0.49760050791523,-0.345457342754325,3.88131557945631,0.126828990493337,0.988434024680181,NA
"XM_794155.5",54.8807689278466,-0.181253045425524,0.529553035542635,4.19471914935417,0.241191130554017,0.92549308623375
"XM_794173.5",154.045137689066,0.181428192377487,0.366036950589386,3.47418799342171,0.324125314322824,0.970905315770146
"XM_794198.5",1.85622734115713,0.418137372657763,1.36966488479676,0.574517540167612,0.902240404823015,NA
"XM_794210.5",70.761243000222,-0.644702584191153,0.525728394146836,3.44260298303524,0.32828297369113,0.973256365990395
"XM_794221.5",12.3815416436131,0.61907641633528,0.565361341234116,2.34700528263595,0.503575797266134,NA
"XM_794243.4",1.00566664390129,0.0188546005518958,2.77518391148414,0.0438141137467909,0.997592653879838,NA
"XM_794244.4",12.0652994657866,-0.0535016069569933,0.861425413894527,1.70885069377778,0.634967879785635,NA
"XM_794252.5",1.74291581122472,0.0656755640468913,1.90370173261754,0.884330788390223,0.82920740929745,NA
"XM_794308.5",2.99011407162365,0.47944376096953,4.4150358289239,0.0571166786220836,0.996431105245436,NA
"XM_794314.5",842.815387386098,-0.231669820820538,0.373534653708542,1.15907503241186,0.762835595948546,1
"XM_794315.5",70.9372904532131,-0.265085684776893,0.279723230790418,3.20401612382467,0.361226770129818,0.987494178648196
"XM_794605.5",79.4941527817708,-0.642851632906427,0.2887735928743,10.9133124812235,0.0122039830057065,0.255750135666034
"XM_794625.5",40.248414965498,0.313797345749094,0.427493036195904,0.908518585290807,0.823371606828113,1
"XM_794677.4",14.8771559873088,1.49330738046103,0.978093503005761,5.64377284277514,0.130287872413508,NA
"XM_794695.5",26.1477871208118,-11.1406236080626,4.42527449814335,2.75807421400745,0.430448230649758,0.998143285873081
"XM_794705.5",86.8370694481505,0.546868361297011,0.298969546054479,15.9921847119922,0.00113817564939599,0.0684891498395297
"XM_794706.5",6.04030008422965,-0.622796317743731,0.911531061769772,1.13744561073588,0.768043109591473,NA
"XM_794759.5",17.146768990322,-0.0119698102986329,0.644278694091763,0.801085071709124,0.849207480965396,NA
"XM_794764.5",17.2114318538106,-0.518068576323718,0.615607536052869,1.02440983111322,0.795345782116349,NA
"XM_794765.5",55.5641058840281,-0.35294832073933,0.454117920048616,0.873575784595857,0.831799438589419,1
"XM_794766.5",1.88594414540164,0.593615639448025,2.53415026461361,0.669740314710019,0.880297180686654,NA
