"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_030977617.1",214.614773476153,0.109976903648383,0.478500314072494,2.7452703089827,0.432588817867987,0.84724199101841
"XM_030977622.1",36.1091460756063,-0.175330281524492,0.372340337610598,3.09730388264462,0.376864783197496,0.808499881988925
"XM_030977624.1",21.3757962658005,-0.90208976843119,0.698806235288113,2.11793240343707,0.548293443755931,0.913304284629402
"XM_030977628.1",1.71492134308634,-0.967305906775288,3.8974321788446,1.41428430032155,0.702189854345991,NA
"XM_030977638.1",16.4458120377932,-0.0257551639131575,0.620238664418908,3.04144876791595,0.385278635845725,0.81373761596514
"XM_030977640.1",0.676885985477131,-3.08722613044,4.0361509824118,-0.682284914031975,1,NA
"XM_030977643.1",0.6707317627285,3.21697422046436,4.82405894117528,0.60461059696086,0.895376076101247,NA
"XM_030977647.1",1.77938132046933,-1.83157404601083,1.90236920214113,3.89099454131494,0.273477874418723,NA
"XM_030977651.1",0.784627785705395,-15.374374095213,4.87943555988522,0.0559910361036522,0.996534920020601,NA
"XM_030977654.1",1.71366305578907,-2.60303047696409,4.78681111742794,0.842783771764864,0.839208690829583,NA
"XM_030977657.1",3.55383364931613,1.96863168962013,3.99359807057094,0.965502136523142,0.809598587553153,NA
"XM_030977665.1",4.4059791415067,-3.94282029880653,1.59366919215927,6.15828462296599,0.104158206192894,NA
"XM_030977669.1",4.98114913868032,-0.215297025750032,1.39187861162004,0.216917766255648,0.97481306367972,NA
"XM_030977671.1",0.749985558447412,-0.0138308513380071,4.82970624757983,0.0314760410349706,0.998528732337754,NA
"XM_030977672.1",1.80937151890095,-0.35161119373474,1.53153230269414,0.54648788320646,0.908565756056919,NA
"XM_030977678.1",2.18870396808456,-3.12940166457915,4.77136269367541,1.85083430942846,0.60393578559881,NA
"XM_030977679.1",4.1415378251036,0.313612690923792,0.997821179452381,3.34326160502744,0.341666680210319,NA
"XM_030977685.1",13.5027967893155,-0.631917453400139,0.67012085005839,0.846654267170734,0.838278431217007,NA
"XM_030977689.1",1.27132701217925,-0.0382619132395377,4.79832879130762,0.105250769678364,0.991199951217537,NA
"XM_030977690.1",10.9398771102291,-0.0634667061224688,0.720195882269609,2.17821046492983,0.536252972435656,NA
"XM_030977692.1",0.734049720056023,-3.31092297450909,4.78776273805566,0.873758317782865,0.831755463119294,NA
"XM_030977693.1",2.43073283762953,-1.51112785789417,1.41508642583572,6.56063295494732,0.0873017167082281,NA
"XM_030977694.1",1.18006708079938,-0.644250572490033,3.56896090151177,0.366429654781058,0.947086600970591,NA
"XM_030977698.1",2.23855589839381,0.796333378032715,1.20618633333198,3.39232240696032,0.334998396648042,NA
"XM_030977701.1",1412.02244959166,0.563160194508611,0.253672087377471,11.2634236142995,0.0103834809872657,0.141958774089215
"XM_030977704.1",5.07228638908965,-1.40319219492799,0.955842010595853,2.27156531055344,0.517990114240517,NA
"XM_030977706.1",0.956279865905459,0.0360222341300401,4.79890535364001,0.150706561398572,0.985124674643125,NA
"XM_030977709.1",0.751413640483883,1.42286374362384,4.8275896536941,0.17768215961009,0.981109108378654,NA
"XM_030977712.1",1.96289183917616,0.464230524568475,1.48902079341958,0.786420824938816,0.852712159726355,NA
"XM_030977713.1",1.05688263885654,-1.80901579267855,4.85158761289702,0.578916886756858,0.901241448109893,NA
"XM_030977714.1",1.53189725288878,-0.0770894514356072,4.03613338914263,0.997580669448475,0.801837363781719,NA
"XM_030977722.1",6.69470778690472,0.84006450497397,1.04950062721066,0.756764036637023,0.859778035143716,NA
"XM_030977740.1",5.61181584328538,0.857432327910585,0.907258514429892,3.87902642569628,0.274826877380958,NA
"XM_030977743.1",246.613650038491,-0.507067590391346,0.548168429386669,1.26490313824667,0.737483557634324,0.967491749206422
"XM_030977750.1",1.86570923961504,1.30353776376033,4.87055819845321,0.667935767639641,0.880718588289073,NA
"XM_030977751.1",142.734313647363,0.601424058009047,0.431774788645263,3.41157084757145,0.332413479741452,0.782517926584436
"XM_030977756.1",7.49256882044766,-1.04229807098913,1.3336536394339,0.720934444847018,0.868269257490476,NA
"XM_030977757.1",2.21592109792564,-1.75637642591043,2.2385217066073,2.46210675269354,0.482178181182084,NA
"XM_030977758.1",1.22444166087504,-0.38611851224151,3.2206128047729,0.302239258503064,0.959606787535428,NA
"XM_030977759.1",3.8540146239981,0.432488847363604,1.33575078761724,0.385275492011203,0.943267153009898,NA
"XM_030977763.1",2.43883300188527,-1.4563544843428,4.76669353697868,0.643369929579404,0.886435921053859,NA
"XM_030977764.1",4.88752028004334,-0.729464016848193,1.4171060274786,2.27867454129507,0.516618604830156,NA
"XM_030977765.1",10.6979294531691,-0.639994898074735,0.992338995868446,1.09320557647609,0.778714532632056,NA
"XM_030977766.1",23.6729717055056,-0.0491316614722428,0.692854022922727,0.974375189218279,0.807452067249714,0.981341530996394
"XM_030977767.1",10.0436873835085,0.433587182013113,0.689035532060745,1.87660232685805,0.598408920897195,NA
"XM_030977769.1",1.45763090242824,5.27969792612993,3.71791576891143,0.514231734652469,0.915753819926689,NA
"XM_030977770.1",0.499286146924605,0.319735322303401,4.91184119040879,0.0875185071181921,0.993291976644831,NA
"XM_030977779.1",2.68036217166775,-22.1235816366054,4.79641124125446,0.984079176219687,0.805104248141227,NA
"XM_030977781.1",6.32821822175129,-0.458259689034775,2.99458425165768,2.5931582502251,0.458690256683925,NA
"XM_030977784.1",3.09106515521091,0.762376332082332,1.00167316017213,0.631764911260746,0.889123555182851,NA
"XM_030977795.1",1.19087684520453,0.140282385643838,4.2816071556943,0.0602305466249504,0.996138907627514,NA
"XM_030977799.1",6.07903484443505,0.286997331803272,0.86592008080575,1.21237587630011,0.750037621427919,NA
"XM_030977800.1",12.0490912591092,-1.48329397190713,0.779840994436113,13.6433804842316,0.00343304200512582,NA
"XM_030977806.1",4.02077590344359,1.23967779217545,2.54489232350666,0.420224383705779,0.936033641486953,NA
"XM_030977809.1",24.2274953486852,-0.125792267569115,0.415964183387751,0.869875465756934,0.8326907842261,0.986214924631128
"XM_030977810.1",69.5528234988662,0.0216927884497699,0.38713097553982,2.28202690024222,0.515972817482336,0.891231838193943
"XM_030977814.1",0.722927530864631,1.40124991056608,4.90469444749068,0.507622833123719,0.917213545146647,NA
"XM_030977816.1",0.915439869673822,-0.500731263755518,4.71942918986352,0.737067233805789,0.864452639059403,NA
"XM_030977818.1",3.64093143149597,2.99678800099775,3.55909784826401,0.883780347863144,0.829340115132411,NA
"XM_030977819.1",87.414019222082,-0.0694838066622462,0.397048736382752,0.327536010619284,0.954769176453204,0.998523344415705
"XM_030977821.1",0.934872685898471,0.953350285994614,4.90758695883236,0.710727686350509,0.87067783523806,NA
"XM_030977822.1",73.2332972903039,-0.907060724518024,0.713234355555703,3.42650272039845,0.330420319741613,0.781023361335361
"XM_030977825.1",11.0737931941628,0.246249016142394,0.757353694945468,0.683604463603217,0.877053400882344,NA
"XM_030977828.1",1.01545135769084,-2.34026479893388,4.83865659012241,0.471870385105614,0.925026449204271,NA
"XM_030977830.1",17.8098443289572,-0.90255258878502,0.578151137787149,6.18519181054835,0.102939754480118,0.493961168694316
"XM_030977831.1",159.532426941585,0.298834338807441,0.539072246053169,6.41262133171446,0.0931729367632929,0.474176366501296
"XM_030977832.1",4.60650110826594,0.756039277205984,1.13328795296881,8.67531985499402,0.0339341545970004,NA
"XM_030977834.1",1.53275104190434,-1.51811871791523,2.59491933458336,0.975640140377259,0.807146034715607,NA
"XM_030977837.1",1.885613912523,0.0232549697308818,2.07612842117212,0.368495927275752,0.946670775981288,NA
"XM_030977840.1",1.96190891272002,15.6406350663456,4.84935199046549,0.275460713879596,0.964575594338384,NA
"XM_030977843.1",1.67511012897094,-0.0189578413052149,1.86904988838917,0.0813310808360939,0.993979510772972,NA
"XM_030977845.1",2.73812477824886,-1.35444494337735,1.89997626490147,1.35337128040325,0.716500215429411,NA
"XM_030977847.1",5.90622753381748,0.0579402440746565,1.61422328492965,0.956710323838223,0.811725119277125,NA
"XM_030977849.1",6.90642552077451,-0.207978689479738,0.800972575621867,4.49006869336243,0.213177849735165,NA
"XM_030977852.1",3.73758602325409,-1.84244705034629,2.06564695963744,2.26120706411477,0.519993311500736,NA
"XM_030977853.1",2.1494829925251,4.11880266856535,3.55298176373251,1.83516375136303,0.607312967910499,NA
"XM_030977854.1",1.03625570492741,-2.53723740956477,4.83995601801007,0.480104749102779,0.923240059494938,NA
"XM_030977855.1",1.15236710057517,-1.17913661981454,4.85426448638152,0.465166176443397,0.9264748268596,NA
"XM_030977856.1",1.48308624762314,-0.693330108370052,2.94171300736475,0.652552166455187,0.884303228025072,NA
"XM_030977858.1",1.16976105000864,0.658103042730076,4.8519724201924,0.121402252203097,0.989150828215738,NA
"XM_030977862.1",0.658274825203797,-1.48741192980051,4.882537334665,0.500235547904612,0.91883965975941,NA
"XM_030977863.1",1.21816086336973,-0.37196074328836,1.9730620677617,0.569121180803627,0.903463529218759,NA
"XM_030977864.1",2.78096015206914,-0.64511761915908,2.20679206602164,0.205969040576903,0.976619986654777,NA
"XM_030977871.1",1.90340915214971,-0.615876625128863,1.64001412187482,2.63983874420127,0.450548067166995,NA
"XM_030977874.1",1.4675108335957,-2.69375775493903,4.15285667025947,1.198161261636,0.753445350789312,NA
"XM_030977875.1",1.08528950932819,0.823755356145705,2.31892904909091,0.200520580607389,0.97750521451718,NA
"XM_030977878.1",1.25213684370522,4.15552096037689,4.83353562714802,0.876377105878579,0.831124487419438,NA
"XM_030977879.1",4.95280763368241,-1.21591316588884,1.82754882066092,3.55456654260233,0.313753677062865,NA
"XM_030977883.1",3.25390093709409,-4.02888210139569,4.77378233129506,-0.315722703066662,1,NA
"XM_030977884.1",0.452896156996043,1.72703128256104,4.90577759348258,0.23328031087744,0.972045901380346,NA
"XM_030977888.1",1.26414030838856,1.36430304467404,4.00959713807095,-0.0302052851823618,1,NA
"XM_030977890.1",7.22313981099899,-0.94980057353714,0.828457015808489,7.800644208035,0.0503165709229758,NA
"XM_030977891.1",1.38316075512653,-1.13980254439495,3.33857222866404,-0.160449024812422,1,NA
"XM_030977908.1",19.9884645460584,-4.39288547124875,4.72314405630323,1.84331394811328,0.605554997876334,0.923950979445016
"XM_030977909.1",76.8436134624586,0.759885167398542,1.54724430970437,0.482757479634586,0.922662856463607,0.995708794889848
"XM_030977911.1",14.7125193470066,-0.17307674600969,0.528439383969831,10.4134179759006,0.0153598834879172,0.181529467001701
"XM_030977912.1",1.09406154350362,-0.987420492550833,2.28132478425218,1.28710074205224,0.732198388449778,NA
"XM_030977915.1",0.608638619168944,-1.06747356844352,4.84231987564392,0.426960126248339,0.934618545977044,NA
"XM_030977919.1",3.33700383668264,-0.120607775802002,0.99150595501267,2.2943804300909,0.513598322174863,NA
"XM_030977921.1",1.04924154037006,0.825722813193189,4.47901219106786,0.0197088352351429,0.999268450260674,NA
"XM_030977931.1",1.09007635922405,0.763607647030925,3.62967076000408,0.0661564429024821,0.995563158437479,NA
"XM_030977935.1",3.71766247104137,-1.60395118214062,1.86299467794047,1.2513164103452,0.740724625505071,NA
"XM_030977936.1",80.5330688335935,-1.17777584077114,0.826485232236765,5.53254539384015,0.136704949154505,0.566281055815366
"XM_030977937.1",5.5755486599729,-0.321329103254287,1.02614022920893,0.489879052067892,0.921109246854781,NA
"XM_030977938.1",0.983899386374599,-4.75174886215063,4.55507308492009,-0.439386609186023,1,NA
"XM_030977941.1",0.961386334857326,0.170281614205106,3.41495633719409,0.631733750226971,0.889130759813047,NA
"XM_030977950.1",29.5579958361742,-0.673440512535991,0.737890649312887,1.17129364556028,0.75989719027224,0.969346650190804
"XM_030977951.1",1.58180657598819,1.36864516802396,4.93650139221731,1.74143191757748,0.627762153815827,NA
"XM_030977958.1",0.557005423627251,-0.648692280969605,4.87066284173165,0.405839047750561,0.939033660400395,NA
"XM_030977961.1",18.5454298537974,-0.207290561732091,0.539258514932248,2.89143765255307,0.408667985798781,0.831918397522541
"XM_030977963.1",1.0414794040235,0.111974373332204,3.32184451642312,0.599524870229779,0.896541134838765,NA
"XM_030977966.1",4.2945687520139,-3.32415227178154,1.76978931564367,4.1756819460059,0.243107888896446,NA
"XM_030977978.1",1.10116471595847,0.491588441781892,4.91608592234167,1.02488378138337,0.795231117160683,NA
"XM_030977980.1",16.234542460584,-0.259106147356212,0.498042298516257,5.12312018791545,0.163000510247646,0.608525941975611
"XM_030977981.1",4.03054887277097,-4.65131969421857,4.63731111515768,1.2962352177597,0.730027254759507,NA
"XM_030977983.1",4.54286028423201,1.78973730576613,3.22563125631898,1.39618264162323,0.706429784785014,NA
"XM_030977985.1",3.49609281858383,-0.0729090795967277,1.41782699455989,0.461216145447942,0.927325591546402,NA
"XM_030977986.1",1.00571781746041,1.63314171066712,3.55777914221571,0.911513119328347,0.822648576908033,NA
"XM_030977987.1",7.09942962867905,-0.937604277790864,1.08891504207172,0.823502229789995,0.843837743479514,NA
"XM_030977988.1",4.80541417903945,-0.0670131522804854,1.19044640326164,0.483234516394617,0.922558971564424,NA
"XM_030977991.1",29.6671502895746,-0.163099364516529,0.572450677004916,1.82396444327688,0.609733941513678,0.923966514320732
"XM_030977992.1",1.41429812150887,-2.50242725937048,3.92327113725585,1.32143660019452,0.724049147120366,NA
"XM_030977999.1",4.02390594256486,-1.16191421671039,1.01226789437077,1.34339038235152,0.718856286178169,NA
"XM_030978000.1",2.31727254242383,0.0893147246396771,1.73328831302924,1.39355437102749,0.707046315757898,NA
"XM_030978001.1",4.44291623774314,-3.04829528667664,3.85764482317055,0.135359214421463,0.987280115840494,NA
"XM_030978004.1",15.3131623113842,-1.30406679761488,0.99695265066844,3.82650682575981,0.280817960484645,0.74093796317729
"XM_030978005.1",8.42003692300173,1.31165850159841,4.54895013338122,0.488059847268445,0.92150667081437,NA
"XM_030978006.1",1.0941448993652,1.15583367065471,4.90226142572186,0.13196576170899,0.987743059941031,NA
"XM_030978007.1",1.441402255832,-1.33459535089363,2.03872912272404,2.3567380004408,0.501738630614028,NA
"XM_030978010.1",1.54178700799354,1.26845644055339,4.75780954661324,-0.140106640035214,1,NA
"XM_030978013.1",1.5110713836173,-1.44005593713274,4.84279894721255,0.338238308744721,0.952683519716141,NA
"XM_030978019.1",0.536405560691473,0.299342386317684,4.89970937256734,0.116603134041444,0.989773128203418,NA
"XM_030978026.1",0.675999765763799,1.72607025562673,4.91000210966886,0.111101167063133,0.990472749706285,NA
"XM_030978029.1",3.33121891437838,0.163397992602112,1.76901427163675,0.715314810175251,0.86959597587101,NA
"XM_030978040.1",1.40213246256928,-1.00571426402136,4.87169340747746,0.178326161566062,0.981009943213805,NA
"XM_030978046.1",0.780691434861921,-1.49552468940382,4.80235493755493,0.33893643804619,0.95254669707569,NA
"XM_030978049.1",1.50107408441401,-1.10942241139856,4.86091498509753,0.868693580378981,0.832975429283338,NA
"XM_030978050.1",2.23411450883123,2.15728081790978,4.74948012479149,0.915512733252619,0.821682707298032,NA
"XM_030978054.1",0.724692137205588,0.499545608273973,2.90581256335068,0.603806950203726,0.89556030870633,NA
"XM_030978068.1",11.0758938377188,2.48801244824858,4.76191186279381,1.55490980356439,0.66965636976593,NA
"XM_030978069.1",4.3733407025253,2.39084479099723,4.9036618460489,2.11906436752971,0.54806555090321,NA
"XM_030978071.1",1.6974229039605,0.843519169097535,4.92780283158153,0.867747721274185,0.833203211513505,NA
"XM_030978073.1",2.03619372970465,2.3846213766495,2.63895169982961,0.617634854900842,0.892383674635017,NA
"XM_030978074.1",31.7234650331707,-0.331490290846787,0.567413425617157,2.37965926878877,0.49743227469928,0.88131271112928
"XM_030978079.1",5.06416787910408,0.763834068694813,1.21956742535509,1.44778983742567,0.694371743182632,NA
"XM_030978081.1",1.08198987340664,-2.44005457861203,4.83061008022251,0.726204234477223,0.867023820171622,NA
"XM_030978082.1",3.96982210565119,-1.58395597650279,1.02415702962552,7.58598003054354,0.055389929412725,NA
"XM_030978083.1",2.78454490127916,-1.88010643691046,1.44833891676724,2.08370064499948,0.555217265498358,NA
"XM_030978084.1",1.94251446343569,-3.07663633269228,2.78671644369935,1.32917508183539,0.722217098144204,NA
"XM_030978086.1",3.7762999529727,0.991154442698874,1.14952532919641,2.80503720178967,0.422671375103687,NA
"XM_030978088.1",4.47907455981641,-0.811980895163828,1.117265538618,0.783004433365988,0.853527679844124,NA
"XM_030978089.1",1.43454505094326,0.816525145885272,3.077168213452,0.602566291445925,0.895844629037043,NA
"XM_030978093.1",2.0128432468466,-4.2437493720759,1.9731843832644,4.83553118460615,0.184244177539741,NA
"XM_030978094.1",2.80999281170067,-0.45731243940624,1.54762953616974,1.34527133121627,0.718412041345079,NA
"XM_030978095.1",1.3794023250543,0.102672379325347,4.23639602378981,0.0652815863909666,0.99564973908106,NA
"XM_030978099.1",2.21939251678935,-1.28633810793414,1.62967883645247,0.85644148456332,0.835924675532407,NA
"XM_030978100.1",1.87637172449083,1.24803836635375,1.90220088701387,0.970939661303824,0.808283205962977,NA
"XM_030978101.1",0.756900455702582,-1.62156923782516,2.92673583706025,0.852181229417688,0.836949482781299,NA
"XM_030978102.1",3.10202000224569,3.90948183765686,1.61201222621329,12.3737212668356,0.00620668093529974,NA
"XM_030978103.1",1.11325596595523,-0.649496197693521,3.50138040329997,0.887428500954108,0.828460492693612,NA
"XM_030978105.1",2.11668676194781,-1.45322386747858,4.83608156398758,0.284562036532531,0.962905305285007,NA
"XM_030978107.1",21.9421593882251,-5.75090967819319,2.38736677653605,2.83046318569133,0.418509654909929,0.837931886581226
"XM_030978109.1",14.1834239551511,26.1306147513609,4.78630330684598,2.07333851295542,0.557325366244443,0.913611832382247
"XM_030978110.1",0.942696789669296,1.14464496835359,4.90904541235686,0.231926827839185,0.972277727107856,NA
"XM_030978114.1",1.3371504524976,-1.21908518133746,3.60136175379794,0.338431097028142,0.952645745494393,NA
"XM_030978118.1",131.295013934782,-0.78746676246802,0.237072595152188,19.7980160306718,0.000186913354108619,0.00881353682995845
"XM_030978120.1",9.56838625766482,-0.288638705451423,4.72120078055756,1.43938834279634,0.69632840942001,NA
"XM_030978121.1",2.6487445527415,2.13363835738187,4.79557054228897,0.235073952099711,0.971737890122615,NA
"XM_030978125.1",7.72940124910588,-3.67199594923563,1.87186720668838,16.0480891927048,0.00110852913940507,NA
"XM_030978127.1",5.05636038035404,-0.228566730376786,1.08438740003341,0.48386470404958,0.92242169417905,NA
"XM_030978129.1",3.60232265764644,4.7226958950388,1.97601020723374,9.03460660839166,0.0288342937342172,NA
"XM_030978130.1",9.24723201377712,0.33213883068444,1.20393350962873,0.0683987631068845,0.995338807377428,NA
"XM_030978134.1",22.2946835640812,2.37558371029805,1.39816090485817,4.57572369342091,0.205634544164169,0.664037196773323
"XM_030978135.1",7.54414863083147,-4.77201499097353,4.79574814010427,1.41096930273955,0.702965492108091,NA
"XM_030978136.1",7.7355659488201,0.352170268948413,0.827789852421628,2.06128126445614,0.559785452290541,NA
"XM_030978137.1",15.0412387724664,-1.18790052951094,1.16111105165113,0.904556197627343,0.824328156713795,0.984783158207302
"XM_030978138.1",1.48323385467685,-0.152701657792147,1.93630868690457,0.053998965732788,0.996716232528405,NA
"XM_030978151.1",38.3515744844801,0.352284997528005,0.521096016506145,2.00110526164967,0.572177334968645,0.916677956876241
"XM_030978152.1",0.820413182789874,-1.55317366517519,4.87356436820742,0.340183920064213,0.952301977852485,NA
"XM_030978154.1",6.05808438331534,-0.548818218636632,2.74284276500773,3.19301902656944,0.362812077166472,NA
"XM_030978162.1",41.6966822430219,0.354545002688079,4.63581787938908,0.928194236814221,0.818619106902617,0.983568762120205
"XM_030978163.1",49.269725711298,-2.02371277356854,3.4312997216936,1.88626047274013,0.596345916102353,0.92062780454159
"XM_030978167.1",1.61273535197378,2.03115439878698,2.30936812313506,2.27451420473918,0.517420883354966,NA
"XM_030978169.1",23.4727914659058,-0.144831123468034,0.507198452835254,0.964875741245692,0.809750109865668,0.981341530996394
"XM_030978173.1",0.777194631949616,-1.14634554441081,2.45151769838025,0.550309750059746,0.907707434166747,NA
"XM_030978177.1",1.12059887397237,-1.00820934050629,4.85670472112016,0.266626555158794,0.966177848595434,NA
"XM_030978179.1",7.47670817287837,-0.662044614865454,1.0936534640789,1.35033025412427,0.717217751780296,NA
"XM_030978180.1",1.49118063707457,-0.981675639585112,3.53151269841993,1.57725613098946,0.664557763629512,NA
"XM_030978182.1",12.2709389380664,0.114444781567946,0.634278523565124,2.89405349057232,0.408250132035018,NA
"XM_030978183.1",25.1220896008486,0.266433138688437,0.844572722639122,1.55920462780004,0.668674854609808,0.944648885096888
"XM_030978186.1",2.48465723407534,3.80049886306482,2.76397393047749,1.35690515078455,0.715666749414443,NA
"XM_030978187.1",8.27663249401112,-19.5988882712846,4.8820105431853,0.745203639428482,0.862523538453418,NA
"XM_030978188.1",5.55284235020826,0.374023068936335,4.77700466287492,-0.112761424759249,1,NA
"XM_030978189.1",1.13618916478135,0.905273066067734,4.79385691746293,0.00614725493721835,0.999872050124268,NA
"XM_030978192.1",4.5449024810958,-1.37121999673392,1.16030440939085,1.75676022677513,0.62438928644367,NA
"XM_030978194.1",5.04800229752269,-0.161344929245685,0.921539175288977,4.48532185217802,0.213603287317489,NA
"XM_030978197.1",5.8586332464197,-1.9979310398542,0.902079566904016,5.37517925612456,0.146297838971241,NA
"XM_030978199.1",1.48942694776564,-1.80690283082148,1.97503475719351,2.10567549058026,0.550765426563272,NA
"XM_030978200.1",4.20227132584068,0.130662186167179,0.999056384126517,4.01762060409715,0.259567698572802,NA
"XM_030978202.1",0.489805426643239,1.02960141308915,4.91197363347408,0.115824312719084,0.989873068554254,NA
"XM_030978203.1",0.837090546648493,0.802326517236117,4.86804263188183,0.142611408139167,0.986273953328747,NA
"XM_030978204.1",5.27154562468561,0.607498092594766,0.922071183760867,1.53465504049751,0.674295369281322,NA
"XM_030978205.1",26.3465280773639,0.154790865470269,0.602696907689051,1.96396055063147,0.579920420527926,0.918002878135325
"XM_030978209.1",1.42529546850785,2.75087976540612,4.83956775995049,0.294897494997883,0.960985249971155,NA
"XM_030978211.1",8.49734946878764,-0.000927811162369351,0.918734873038745,3.55560609951075,0.313621484742547,NA
"XM_030978217.1",5.63954405679771,-1.26679751436434,0.990444061685165,2.19506662104358,0.53292074662149,NA
"XM_030978218.1",2.37323946909916,0.707453450855,1.29183076004553,0.833993942945803,0.841320032033258,NA
"XM_030978219.1",21.9590148034934,0.823219831143682,0.530310887020756,2.66752614923173,0.44577412299733,0.853122898196497
"XM_030978220.1",11.6627804645487,1.04343251863336,0.803101098955269,2.34398824714542,0.504146342065913,NA
"XM_030978229.1",2.23699681635391,2.5159457535387,4.91185757737788,0.491823880484215,0.920683962664482,NA
"XM_030978231.1",34.1108031903041,0.362428139259521,1.52755287706994,1.57816486510036,0.664350861448044,0.943397744131329
"XM_030978236.1",39.7605080799892,0.601858870327046,0.660230063011185,3.04157595018165,0.385259297229317,0.81373761596514
"XM_030978237.1",1.12058780538013,-0.853595684173863,3.23085041315942,0.303876079995533,0.959297853549618,NA
"XM_030978240.1",1.11089027989402,2.19320044544172,4.48838642972082,0.523418501589106,0.913717156287424,NA
"XM_030978244.1",3.34484018635342,1.67641432157554,1.58771655499214,1.49110543173214,0.684324708427054,NA
"XM_030978245.1",17.395894857186,0.757266965554934,0.792213773981693,2.47537592396596,0.479757646495376,0.87494860919072
"XM_030978246.1",1.09960739418985,-0.313957199467141,2.53229224268883,0.0572364347360477,0.996420003250987,NA
"XM_030978247.1",6.41360555081701,0.694655177685998,0.841444032415369,1.3204285430659,0.724287927515833,NA
"XM_030978249.1",25.7697369815313,-0.163369904518936,0.422377872630465,1.46914840607047,0.689408945762644,0.950688969969912
"XM_030978250.1",6.98927693879501,0.143189695328469,0.82069543637756,1.68444492216845,0.640397564979878,NA
"XM_030978252.1",1.82134767548977,0.0372440751684267,2.13667208370315,2.32267135484637,0.508191596180415,NA
"XM_030978254.1",83.8205551988578,0.0270944860056535,0.3138038000501,1.24476754561537,0.742288426801206,0.969346650190804
"XM_030978256.1",6.32881806272243,0.809337687688359,4.08442326191267,2.22275403602124,0.527480452841546,NA
"XM_030978257.1",9.71450922417749,-0.0699817844074421,1.44308806468484,7.23017019176689,0.0649123023495968,NA
"XM_030978258.1",40.7852707910185,0.299182497777969,0.490268645265864,1.31425654208928,0.725750535444768,0.965372416138626
"XM_030978260.1",1.52245013431352,0.942597749286666,4.90768247797112,0.00983963038772373,0.999741175516716,NA
"XM_030978261.1",4.9552775540747,-1.59563358005569,1.06902030615291,3.70648510233362,0.294952460092486,NA
"XM_030978262.1",4.81215053380196,1.60023054439713,3.27197211855337,1.34359334145996,0.718808345896534,NA
"XM_030978263.1",1.23409861498798,4.99664027368421,4.82939161714584,1.07151159164754,0.783955363905996,NA
"XM_030978264.1",1.91612703745762,-2.03079027902173,1.67358432816482,1.72828047913944,0.630664808994007,NA
"XM_030978267.1",1.75068177025112,3.18961625692359,4.26552931980937,0.793017455007025,0.851136426916246,NA
"XM_030978268.1",1.26466754625179,1.27583540031382,4.90606656889243,0.200145133733333,0.977565864810042,NA
"XM_030978274.1",3.89583404962556,0.268216144880199,1.33010370155023,5.58906863519101,0.133407326765496,NA
"XM_030978275.1",2.42544449933265,-0.049241920094807,2.03737077718556,0.567404648729585,0.903852072896792,NA
"XM_030978278.1",10.0674545820289,0.301122959321268,0.798177334593157,0.913589191983505,0.822147247465032,NA
"XM_030978282.1",1.1038632649978,-1.81524488834482,4.79436557653591,0.694095964137212,0.874591751752077,NA
"XM_030978284.1",1.68198941848847,0.931391945822163,2.37495729053965,0.309574500391697,0.958217831998336,NA
"XM_030978290.1",11.30127711825,-0.749550345115043,0.699452283574206,3.17538830492015,0.365366189047918,NA
"XM_030978291.1",11.5681160829752,-0.626327692551844,0.643844635658459,1.79664709520006,0.615664837164233,NA
"XM_030978292.1",3.35585100908742,0.684944523158584,1.25496982931825,0.634892283214327,0.888400155375326,NA
"XM_030978293.1",1.22064063194702,-0.516231639409763,2.54991923430582,0.777751922294726,0.854780740898977,NA
"XM_030978301.1",0.938566140304249,0.250795352190279,2.74016906530514,0.450401621716139,0.929644731061556,NA
"XM_030978306.1",61.0084340624842,-0.640107055999518,0.430502041224155,6.47109979675156,0.09080925101378,0.467814435824613
"XM_030978309.1",2.45234313813056,-3.90460648738635,4.77682141427845,1.09302974667433,0.778756991511028,NA
"XM_030978310.1",0.714749171350306,-0.81977333353672,4.83443578826881,0.344435300647639,0.951465764851569,NA
"XM_030978312.1",8.79427852102153,2.69947544066366,1.91828655418383,1.17856900884817,0.758148803330353,NA
"XM_030978317.1",0.835152849415709,1.12825842844667,4.90853953653622,0.0142181000597752,0.9995510174563,NA
"XM_030978318.1",2.14950845724942,-0.327164682631905,1.45405183732766,2.45064030974537,0.484277562178846,NA
"XM_030978321.1",16.5602758197563,0.35250671235413,0.619977660225507,3.30599789743233,0.346808721142794,0.788949888214005
"XM_030978322.1",3.62264758824608,-2.08352250333443,1.51157174554119,2.94491852926539,0.400195853857803,NA
"XM_030978324.1",1.05509889641193,0.991571371495945,2.9731218510602,0.525038351481598,0.913357149832537,NA
"XM_030978325.1",4.00273011654907,1.59398900973636,1.00181429312187,4.08905260585118,0.252007231094142,NA
"XM_030978327.1",2.02049977270754,-0.768153351843883,1.51757465204227,2.23826013485018,0.524451685935612,NA
"XM_030978330.1",3.24484547347552,1.1110106877067,1.02501371972015,1.82540019703278,0.60942322887169,NA
"XM_030978333.1",3.01004900676213,-0.369626485718282,1.13975244519792,2.2455321164741,0.523035732401351,NA
"XM_030978336.1",36.1157462321984,-0.219796052505277,0.432852613098549,1.18181276778684,0.757369584383385,0.969346650190804
