UniqueCount	AmbigCount
198	0
92	0
1	1
14	0
0	0
15	18
0	1
51	0
3	0
0	0
0	1
3	2
0	0
48	0
0	0
0	23
0	23
0	1
23	92
0	0
0	0
1	0
36	0
10	0
0	0
0	3
0	0
0	0
11	0
10	2
0	3
0	0
29	6
90	0
0	2
4	0
0	1
49	0
0	1
0	0
2	0
0	0
0	0
0	1
0	0
2	18
0	1
0	0
0	0
0	0
0	0
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
5	0
3	1
2	0
49	0
0	0
0	0
25	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	5
0	0
11	6
0	0
0	0
0	0
9	0
10968	0
1100	0
0	0
0	0
264	0
1322	150
0	37
0	11
0	0
0	0
81	0
0	0
8	642
0	0
731	0
1	0
2	0
414	0
0	0
0	0
0	0
0	7
5	3
4	0
1409	0
0	0
0	1
0	0
0	0
0	4
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	12
0	1
0	1
1	0
0	0
1	0
3	0
0	0
752	0
47	0
0	0
0	0
0	1
10	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
2	0
2	2
0	0
0	0
0	0
0	0
0	22
26	0
0	1
1	0
13	0
0	0
0	1
0	18
10	3
0	0
8127	0
0	117
1	0
0	0
0	5
0	0
0	0
1	0
198	459
0	5
0	38
22	0
2	0
0	0
0	3
0	128
0	0
0	0
0	0
0	0
106	0
0	1
0	0
0	0
0	1
0	0
0	1
1	0
0	0
1	0
0	0
11	74
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	1
0	0
0	0
0	0
0	0
0	180
6	116
0	168
0	9
0	0
0	0
226	116
26	0
135	0
3	0
0	0
15	0
0	4
0	9
0	0
0	12
0	0
2	0
0	0
5	0
96	929
0	0
0	0
0	0
0	0
0	6
2	0
0	6
0	0
0	0
3	0
7	0
8	1
0	0
0	0
348	159
7	0
0	0
0	0
0	0
0	0
1	7
0	0
1	2
0	2
8	13
1403	0
10	0
0	0
0	0
15	67
2	4
15	0
0	0
3	0
8	9
0	0
0	5
33	0
0	1708
19	925
0	0
1	0
4	1
1	2
0	1
0	0
0	0
0	0
0	0
73	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
31	0
0	0
39	159
0	0
23	0
8	0
0	0
186	0
1	3
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
64	18
0	0
330	1059
2313	5314
2955	0
0	0
16	0
0	23
4	0
2	0
2	0
6	0
342	0
8	0
0	0
0	0
0	0
2	0
120	12
0	0
119	0
60	0
187	390
0	3
0	0
0	0
0	2
0	24
0	5
0	0
0	0
15	0
0	2893
0	0
7	69
4	0
108	0
43	0
0	0
0	0
8	249
4	97
15	93
1	2
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	154
12	33
8	13
3	0
0	0
0	0
56	0
0	1
0	0
0	0
0	1
4	0
2	9
1	0
0	0
11	1
0	0
0	0
1	0
0	0
0	45
1	0
0	0
0	0
7	0
39	0
0	0
0	23
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	12
0	3
0	0
3	2
0	0
7	0
0	0
11	0
17	0
121	0
0	6
96	0
4	7
0	0
0	0
237	18
0	1
0	0
0	21
0	0
0	0
25	0
0	0
3	7
0	0
0	0
16	0
735	30
63	0
0	0
0	18
0	0
0	128
83	0
129	50
0	0
3	0
2	0
0	0
0	7
10	0
0	0
0	0
2	0
0	0
0	0
2	12
0	4959
5	0
0	1
265	1
0	4959
0	0
0	4
22	0
0	0
39	0
13	16
290	0
0	0
18	0
0	101
8	0
3	16
3	137
0	0
0	0
2	0
2	5
0	0
11	5
0	8
0	0
1	1
0	11
87	0
0	0
85	0
0	0
17	165
1	0
0	0
8	0
72	71
0	0
12	0
0	0
0	0
5	0
59	0
1	0
20	0
6	0
0	16
16	15
19	0
361	0
0	3
5	0
16	0
3	85
0	0
0	1
2	0
36	6
156	0
0	0
3	0
29	0
0	0
3	0
0	0
51	0
0	0
0	0
1	0
6	0
0	0
0	0
50	0
0	16
6	10
0	0
1	0
3	0
2	0
0	0
28	0
0	0
4	2
0	0
0	3
17	0
0	1
0	0
0	0
0	2
6	0
0	13
0	0
0	0
7	0
0	0
1499	545
0	0
35	0
12	0
0	0
0	0
3	0
0	0
0	0
274	0
0	0
11	0
0	0
0	0
0	0
1	1
0	0
0	10
0	0
0	0
0	0
29	0
1	0
0	0
3	0
0	0
0	3
0	0
9	0
0	0
0	24
0	0
0	0
0	0
1	202
2	0
0	11
134	0
2	0
0	0
250	0
37	0
0	0
0	0
0	0
0	0
3	0
0	0
1	2
0	6
3	0
4	0
14	12
0	0
0	1
0	1
0	0
8	0
0	2
11	0
0	0
0	0
2	0
0	2
326	0
0	0
2	12
18	1
7	0
0	0
2	4
89	0
0	0
0	53
3	0
4	0
0	0
11	1
0	0
1	0
0	0
13	0
0	0
0	0
0	0
0	3
7	0
0	0
0	0
16	0
0	0
0	0
0	32
0	0
1	0
0	0
122	0
0	2
7	0
0	0
0	0
0	0
13	0
0	0
47	19
22	45
0	0
13	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
14	0
2	0
0	0
221	0
0	3
11	0
0	0
0	0
0	149
0	0
0	242
48	0
3	0
0	12
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	3
0	400
3	2
0	76
0	0
0	4
0	20
0	0
24	0
0	3
0	0
0	0
1	0
0	25
0	0
4	1
0	0
8	2
2	0
0	0
1	0
14	3
0	0
0	0
0	0
1	0
0	147
0	0
0	1
0	0
0	0
0	0
52	0
0	0
1	20
0	0
0	15
23	0
232	0
3	0
38	0
2	4
3	0
0	2
0	0
0	0
0	0
0	0
0	0
0	25
27	0
0	0
50	0
27	6
0	0
0	0
214	0
3	0
0	0
0	0
0	1
7	1
0	11
0	0
0	0
0	0
0	0
0	1
422	0
128	0
0	0
0	0
0	86
0	0
0	0
0	0
0	0
11	0
16	0
0	9
0	0
7	0
20	0
46	0
34	0
0	0
0	0
91	0
0	0
0	0
0	3
0	71
0	0
0	0
0	246
98	0
0	0
0	8
0	0
0	0
1	0
1	0
0	0
5	0
0	0
6	0
7	0
0	0
0	0
0	0
0	0
1	21
2	0
0	0
0	216
15	0
0	0
0	0
1	0
1	0
0	45
0	0
0	58
0	9
0	0
0	55
70	0
0	0
0	3
0	0
0	0
38	0
0	0
0	0
0	268
1	0
99	0
0	0
0	0
0	0
0	0
1	20
0	0
3	0
1	0
0	0
0	0
0	0
0	0
25	7
0	31
0	0
0	7
0	0
0	0
123	0
0	4
8	22
0	0
0	0
0	5
0	4
0	0
0	38
16	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	1
0	0
3	0
0	0
1458	0
0	0
0	0
4	0
0	0
0	40
0	0
0	7
0	0
6	0
