UniqueCount	AmbigCount
28	0
1	0
0	0
10	0
0	0
1	7
0	0
31	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	34
0	34
0	2
4	4
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
37	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	1
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2032	0
308	0
0	0
0	0
37	0
360	13
0	4
0	0
0	0
0	0
7	0
0	0
0	235
0	0
63	0
0	0
0	0
201	0
0	0
0	0
0	0
0	0
0	0
0	0
671	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	1
0	0
2	0
0	0
0	0
0	0
0	0
50	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
6	0
0	0
0	0
19	0
0	0
0	0
0	1
0	0
0	0
4146	0
0	269
0	0
0	0
0	0
0	0
0	0
0	0
84	275
0	0
0	0
10	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
0	0
0	0
0	11
0	3
0	20
0	10
0	0
0	0
10	2
1	0
68	0
0	0
0	0
6	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
17	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	11
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	0
260	0
0	0
0	0
0	0
0	2
0	1
6	0
0	0
0	0
0	0
0	0
0	0
12	0
0	581
1	133
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	95
0	0
0	0
0	0
0	0
38	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	36
0	0
188	778
1926	1593
1052	0
0	0
0	0
0	34
0	0
2	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
26	0
2	0
5	0
1	0
202	266
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
5	0
0	2002
0	0
0	1
5	0
1	0
3	0
0	0
0	0
3	219
0	27
0	8
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	86
0	0
8	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
1	0
0	0
0	22
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
2	0
0	0
4	0
0	0
2	0
8	0
30	0
