UniqueCount	AmbigCount
4	0
0	0
0	0
15	0
0	0
4	4
0	0
19	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	21
0	21
0	2
5	7
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
66	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	6
0	0
0	0
0	0
0	1
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1610	0
254	0
0	0
0	0
28	0
179	4
0	0
0	0
0	0
0	0
3	0
0	0
0	144
0	0
34	0
0	0
0	0
129	0
0	0
0	0
0	0
0	0
0	2
0	0
334	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
4	0
1	0
0	0
0	0
0	0
14	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
1631	0
0	137
0	0
0	0
0	0
0	0
0	0
0	0
24	102
0	0
0	0
3	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	0
0	0
0	0
0	0
0	0
0	7
0	3
0	23
0	13
0	0
0	0
55	1
2	0
17	0
0	0
0	0
3	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
1	0
2	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
18	15
1	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	2
0	0
173	0
5	0
0	0
0	0
3	5
0	0
7	0
0	0
0	0
0	1
0	0
0	1
1	0
0	645
1	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
6	89
0	0
2	0
0	0
0	0
15	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	23
0	0
229	530
646	456
839	0
0	0
0	0
0	21
0	0
0	0
0	1
2	0
4	0
0	0
0	0
0	0
0	0
0	0
15	1
2	0
2	0
0	0
94	130
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
11	0
0	430
0	0
0	0
2	0
3	0
0	0
0	0
0	0
3	406
0	21
0	2
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	0
1	9
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	0
1	0
0	0
0	42
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
5	0
9	0
25	0
0	0
16	0
0	5
0	0
0	0
26	0
0	1
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
8	0
331	73
26	0
0	0
0	1
0	0
0	29
29	0
22	26
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	337
9	0
0	0
17	0
0	337
0	0
0	0
0	0
0	0
11	0
0	0
78	0
0	0
2	0
0	37
0	0
3	2
0	26
0	0
0	1
0	0
0	0
0	0
6	0
0	2
0	0
0	0
0	4
3	0
0	0
24	1
0	0
0	5
0	0
2	0
2	0
17	9
0	0
2	0
0	0
0	0
19	0
7	0
0	0
2	0
0	0
0	3
0	0
1	0
39	0
0	1
4	0
0	0
0	48
0	0
0	1
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
52	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	4
1	2
0	0
0	0
4	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
511	49
0	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
3	101
0	0
0	2
31	0
0	0
0	0
54	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	6
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	2
78	0
0	0
0	0
8	0
1	0
0	0
0	0
5	0
0	0
0	4
0	0
2	0
0	0
1	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
6	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
1	1
3	1
0	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	3
6	0
0	0
0	0
0	6
0	0
0	47
13	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
