UniqueCount	AmbigCount
223	0
116	0
0	1
29	0
0	0
7	31
0	0
16	0
7	0
0	0
0	0
1	8
0	0
9	0
0	0
0	60
0	60
0	11
87	48
0	0
0	0
1	0
21	0
1	0
0	0
0	0
0	0
0	0
10	0
0	1
0	0
0	0
24	4
137	0
0	5
0	0
0	0
54	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	37
0	4
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
1	2
0	2
0	0
0	0
4	0
0	0
5	0
0	1
0	0
0	0
0	0
14	0
0	0
2	0
17	0
0	0
0	0
14	0
0	3
0	0
0	0
0	1
0	0
0	0
0	0
3	5
0	0
3	2
0	0
0	1
0	0
10	0
7709	0
861	0
0	1
0	0
211	0
967	63
0	19
0	1
2	0
0	0
34	0
0	0
6	280
0	0
533	0
1	0
0	0
186	0
0	0
0	0
0	0
0	12
1	2
0	0
1376	0
1	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	30
1	0
0	1
8	0
0	0
1	0
0	0
0	0
1174	0
22	0
0	0
0	0
0	0
9	0
1	0
0	0
0	0
0	1
0	0
11	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	44
14	0
0	0
0	0
9	0
0	0
0	3
1	8
8	8
0	0
2330	0
0	173
0	0
0	0
3	5
0	1
0	0
0	0
78	205
0	4
0	23
25	0
0	0
0	0
0	0
0	116
0	0
0	0
0	0
0	0
18	0
0	1
0	0
0	2
0	7
0	0
0	0
1	0
0	0
0	0
0	0
9	17
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
96	0
0	0
0	0
0	0
0	0
0	116
4	70
1	81
0	18
0	0
0	0
169	18
15	0
55	0
0	0
0	0
10	0
0	1
0	18
0	0
0	25
1	0
0	0
0	0
0	0
36	427
0	0
0	0
0	0
0	0
0	4
1	0
0	1
0	0
0	0
2	0
3	0
11	1
0	0
0	0
372	227
5	0
0	0
0	0
0	0
0	0
1	14
0	0
0	0
0	2
4	3
512	0
4	0
0	0
0	0
10	43
0	2
48	0
0	0
1	0
1	4
0	1
0	5
29	0
0	1390
7	606
0	0
1	0
7	1
0	1
2	1
0	0
0	0
0	0
0	0
165	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
8	0
0	0
7	143
0	0
13	0
2	0
0	0
114	0
3	5
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
41	37
0	0
296	773
1483	1645
3217	0
0	0
12	0
0	60
5	0
0	0
0	4
0	0
192	0
8	0
0	0
0	0
0	0
0	0
39	1
0	0
8	0
51	0
211	266
0	0
0	0
1	0
0	3
0	10
0	1
0	0
0	0
12	0
1	1450
0	0
1	16
32	0
58	0
36	0
0	0
0	0
14	604
0	77
7	54
0	3
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	64
9	22
5	15
1	8
0	0
0	1
34	0
0	2
0	0
0	0
0	0
0	0
0	11
1	1
0	0
3	1
0	0
0	0
0	0
0	0
0	56
0	0
0	0
0	1
4	0
29	0
0	0
0	42
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	13
0	4
0	1
3	0
0	0
14	0
0	0
12	0
11	0
73	0
0	1
128	0
4	9
0	0
2	0
190	7
0	2
0	0
0	1
0	0
0	0
36	0
0	0
1	3
0	6
0	0
11	0
611	126
73	0
0	0
0	5
0	0
0	245
123	0
79	57
0	0
4	0
6	0
0	0
0	3
14	0
0	0
0	0
3	0
4	0
0	0
0	6
0	3873
11	0
0	0
89	0
0	3873
0	0
0	4
9	0
0	0
15	0
7	11
223	0
0	0
9	0
1	81
15	0
50	35
0	85
0	0
0	0
0	0
2	2
0	0
7	12
1	4
0	0
1	1
0	8
56	0
0	0
25	0
0	0
12	87
0	0
2	0
8	0
51	30
0	0
17	0
0	0
0	0
23	0
29	0
0	0
10	0
5	0
0	9
13	9
11	0
185	0
3	4
10	0
17	0
2	77
1	0
0	1
1	0
10	7
61	0
0	0
13	0
15	0
0	0
0	0
0	0
121	0
0	0
0	0
0	0
2	0
0	0
0	0
58	0
0	10
6	13
0	0
0	0
11	0
2	0
0	0
53	0
0	0
11	0
0	0
0	0
8	0
0	0
0	0
0	0
0	2
3	0
0	15
1	0
0	0
3	0
0	0
2665	783
0	0
30	0
9	0
0	2
0	0
1	0
0	0
0	0
53	0
0	0
16	2
0	0
0	2
0	0
1	0
0	0
0	4
0	0
0	0
0	0
30	0
0	1
0	1
4	0
0	0
0	2
0	0
0	0
0	0
0	13
0	2
0	1
0	0
5	172
6	0
0	14
66	0
1	0
0	0
184	0
25	0
0	0
0	0
0	0
0	0
3	0
7	0
0	0
0	1
2	0
1	0
20	29
0	0
0	0
0	0
1	0
6	0
0	1
13	0
0	0
0	0
1	0
0	0
148	0
0	0
6	6
43	0
3	0
0	0
0	7
40	0
0	0
0	29
5	0
1	0
0	0
15	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	3
6	0
0	0
0	0
3	0
0	0
0	0
0	53
0	0
0	0
0	0
91	0
0	0
7	0
0	0
0	0
0	0
25	0
0	0
9	11
16	44
0	0
12	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
1	0
97	0
2	2
4	0
0	0
0	0
0	49
0	0
0	93
34	0
9	0
0	11
2	0
0	0
0	0
0	0
0	0
5	0
4	0
0	0
46	0
6	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	4
0	501
6	0
0	85
0	0
2	1
0	5
0	0
6	0
0	7
0	0
0	0
4	0
0	15
0	0
0	0
0	0
7	1
3	0
0	0
0	0
12	4
0	0
0	0
0	0
2	0
0	138
0	0
0	0
0	0
0	0
0	0
27	0
0	0
1	19
0	0
0	21
21	0
158	0
0	0
21	0
4	2
2	0
0	1
1	0
0	0
0	0
0	0
0	0
0	27
40	0
0	0
61	0
20	9
0	0
0	0
167	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
2	0
0	0
0	5
572	0
74	0
0	0
0	0
0	105
0	0
0	0
0	0
0	0
15	0
18	0
0	8
4	0
23	0
13	0
21	0
28	0
0	0
0	0
50	0
4	0
0	0
0	1
0	48
0	0
0	0
0	299
55	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
3	0
2	0
6	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	141
16	0
0	0
0	0
0	0
0	0
0	30
2	0
0	59
0	0
0	0
0	36
70	0
0	0
0	7
0	0
0	0
30	0
0	0
0	0
0	172
0	0
35	0
1	0
0	2
0	0
0	0
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	6
0	19
0	0
0	3
0	0
0	0
102	0
0	1
6	29
0	0
0	0
0	1
0	3
0	0
0	20
10	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	10
7	0
1	0
0	0
