UniqueCount	AmbigCount
38	0
38	0
1	7
15	0
0	0
1	2
0	0
0	0
2	0
0	0
0	1
0	0
0	1
1	0
0	0
2	84
0	84
0	9
149	83
0	0
0	0
1	0
20	0
14	0
0	0
0	0
1	2
20	11
1	0
17	18
0	1
0	2
23	14
375	0
1	3
0	0
1	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	15
0	0
0	0
0	0
0	19
0	0
0	0
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
26	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
24	0
0	0
0	1
6	0
3	3
0	0
0	0
0	0
1	7
0	0
0	0
0	2
0	0
12	3
0	0
0	1
0	0
0	0
829	0
37	0
0	0
1	0
10	0
46	5
0	38
0	3
1	0
3	0
47	0
0	0
5	243
0	0
69	0
1	0
8	5
57	0
0	0
0	0
0	0
0	12
161	5
0	0
777	0
0	4
0	1
0	0
1	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	0
0	46
0	0
0	1
4	0
0	0
1	0
0	0
0	0
147	0
9	0
0	0
0	2
0	0
9	0
0	0
0	0
0	0
0	3
0	0
21	0
1	3
0	0
0	0
0	1
6	0
3	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	3
0	29
3	3
0	3
271	0
0	12
0	0
0	0
1	3
0	0
0	0
0	0
12	7
0	1
0	4
35	0
1	0
0	0
0	0
0	78
0	0
2	0
0	0
0	0
12	0
0	0
0	0
0	0
0	47
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	29
0	16
2	35
0	21
0	0
0	0
334	29
3	0
5	0
7	0
0	0
6	0
0	1
0	21
0	0
0	18
1	0
1	0
0	0
18	0
6	28
0	0
0	0
0	0
0	0
0	11
0	0
0	4
0	0
0	0
0	0
5	0
2	0
0	0
0	0
119	75
4	0
0	0
0	0
0	0
0	0
1	36
1	1
0	0
0	0
6	6
65	0
2	0
0	0
1	0
7	14
0	0
8	0
0	0
1	0
1	2
0	0
0	1
8	0
0	484
3	26
1	0
3	0
114	21
0	2
2	4
0	0
0	0
0	0
0	1
97	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
1	0
7	0
0	0
1	15
4	0
5	0
3	0
0	0
25	1
1	2
0	0
2	0
0	0
0	0
0	1
0	1
0	1
0	1
23	15
0	0
45	57
42	114
39	0
0	0
2	0
0	83
1	0
0	0
0	0
30	0
71	0
0	0
0	0
0	0
0	0
0	0
5	0
41	0
216	0
38	0
3	2
0	1
0	0
0	0
2	3
0	2
0	0
0	0
0	0
39	0
0	129
0	0
0	5
5	0
23	0
9	0
0	0
5	0
1	124
0	3
0	11
0	11
1	4
1	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	30
0	2
28	40
0	1
0	0
0	5
8	0
1	0
0	0
0	0
0	1
3	4
1	15
0	3
0	0
11	2
0	0
1	0
5	0
0	0
0	58
0	0
0	0
0	0
6	0
35	0
0	0
0	189
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	4
1	4
0	0
1	0
0	0
1	0
0	1
3	0
1	0
6	0
0	0
17	0
0	9
1	0
2	0
28	5
0	24
0	1
0	10
0	0
0	0
1	0
0	0
0	0
4	26
0	1
0	0
60	4
37	0
0	0
0	6
2	0
0	4
23	0
22	13
2	0
8	0
0	0
1	0
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	1324
0	0
0	0
10	0
0	1324
2	0
0	0
0	0
0	0
1	0
1	1
81	0
1	0
0	0
0	3
11	0
11	28
1	13
0	0
0	4
0	0
0	0
0	0
0	0
0	3
0	0
0	2
0	0
6	0
0	0
22	0
0	1
29	114
2	0
1	0
0	0
5	18
0	0
5	0
0	0
0	0
5	0
0	0
3	3
1	0
0	0
0	0
4	14
3	0
20	0
7	4
0	0
6	0
17	73
0	0
0	7
4	0
4	1
9	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	3
2	7
0	0
0	0
0	0
0	0
0	0
4	0
0	0
3	1
0	0
0	0
3	0
0	0
0	0
0	0
0	3
4	0
0	0
0	0
0	0
0	0
0	0
93	187
0	0
40	0
2	0
0	0
0	0
2	0
0	6
0	2
10	0
0	0
56	0
0	0
0	2
0	0
0	0
0	4
0	0
0	0
0	0
0	1
3	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	9
0	0
0	1
0	0
0	9
1	0
0	3
4	0
0	0
0	0
80	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	1
0	0
4	0
0	0
3	8
0	3
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
5	0
0	0
5	2
4	0
2	0
0	0
0	1
8	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
2	0
0	0
6	0
0	0
0	0
0	0
0	3
1	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	0
0	0
3	2
0	0
1	0
0	0
0	0
0	0
0	0
0	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	0
0	0
22	0
