UniqueCount	AmbigCount
193	0
96	0
0	3
43	0
0	0
14	26
0	0
18	0
0	0
0	2
0	21
0	2
0	2
2	0
2	0
10	75
0	75
0	8
64	136
0	1
4	0
1	0
133	0
86	0
3	0
0	0
5	0
5	4
1	0
16	7
0	2
0	0
49	17
732	0
1	7
0	0
0	3
159	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
5	78
0	4
0	0
0	0
0	9
0	2
0	0
0	0
0	0
0	1
0	5
0	1
0	0
0	0
0	0
2	0
20	0
0	1
0	0
0	0
2	0
0	0
3	1
0	0
62	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	1
0	0
6	4
0	0
0	3
0	0
6	0
2297	0
91	0
0	1
0	0
22	0
216	17
0	62
0	13
0	0
1	0
182	0
0	0
5	568
0	0
126	0
5	0
54	36
472	0
0	0
0	0
0	0
3	10
72	8
0	0
928	0
0	1
0	0
0	0
0	4
0	9
2	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
4	10
0	0
0	20
0	0
1	1
31	0
0	0
6	0
1	0
0	0
193	0
36	0
0	0
0	1
2	6
6	0
1	0
0	0
0	0
0	0
0	0
38	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	19
14	0
0	0
0	0
0	0
0	0
0	1
0	22
4	5
0	5
1040	0
0	149
0	0
0	1
4	12
0	0
0	0
0	0
10	36
0	3
0	48
42	0
1	0
0	0
0	1
0	61
0	0
0	0
4	0
8	3
41	0
0	0
0	0
0	0
0	18
0	0
0	1
9	0
5	1
7	0
0	0
0	10
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
6	0
0	0
0	2
0	1
0	0
0	43
1	28
5	192
0	6
0	0
0	0
289	12
17	0
160	0
50	0
0	0
19	0
0	2
0	6
0	0
0	16
3	0
0	0
0	0
20	0
14	155
1	0
0	0
0	0
4	2
0	6
2	0
0	3
0	0
0	0
5	0
12	0
0	2
0	0
0	0
113	43
20	0
0	1
15	0
0	0
0	0
17	157
0	1
0	1
2	2
70	34
380	0
14	0
0	0
0	0
30	99
2	3
26	2
0	0
0	0
1	1
0	0
0	5
22	0
1	1473
3	122
0	0
2	0
79	21
2	4
3	4
0	1
0	0
0	0
0	4
132	0
6	0
0	1
0	13
0	46
0	0
1	0
0	0
0	0
2	1
35	0
0	0
67	167
2	0
14	0
4	0
0	0
106	21
4	2
0	0
1	0
0	0
0	2
1	0
0	0
0	0
0	0
317	78
0	0
158	678
1290	1644
132	0
0	0
2	0
0	75
3	3
2	0
0	3
33	0
141	0
0	0
0	0
0	0
0	0
1	0
152	5
18	0
442	0
194	0
0	1
0	2
0	0
0	0
3	12
0	52
1	3
0	0
0	0
69	0
0	948
0	0
2	7
13	0
51	0
38	0
0	0
1	0
8	193
0	16
4	66
0	3
0	0
0	2
10	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	249
2	9
24	58
2	1
0	0
0	9
15	0
1	4
1	0
0	0
0	3
4	4
7	29
7	1
0	0
6	3
0	0
4	0
1	0
1	0
6	234
6	0
2	0
0	2
18	0
60	0
0	0
0	54
0	171
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	7
2	13
0	0
3	3
0	2
9	0
0	0
8	0
1	0
19	0
0	0
56	0
0	13
5	0
4	0
80	13
5	140
0	0
0	22
0	0
0	0
5	0
0	0
1	5
2	15
0	3
1	0
389	22
54	0
0	0
0	27
2	0
0	25
63	0
62	42
0	1
8	0
1	0
2	0
1	5
0	0
0	0
0	0
3	0
7	0
0	0
3	15
0	2106
4	0
1	8
33	0
0	2106
0	0
0	2
1	0
0	0
10	0
7	8
137	0
0	0
5	0
0	10
40	0
16	36
0	113
0	0
0	0
0	0
0	0
0	0
1	1
0	2
0	1
27	4
0	4
33	0
0	0
28	0
0	2
32	277
0	0
0	0
20	0
23	48
0	0
16	0
0	0
0	0
10	0
10	0
0	0
8	0
2	0
0	35
13	23
9	0
174	0
18	12
3	0
19	0
10	188
0	0
1	54
17	0
5	5
34	0
0	0
0	0
39	0
0	0
20	3
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
17	0
0	19
10	10
2	0
0	0
1	0
0	0
0	0
14	0
0	0
3	4
0	0
1	0
12	0
0	0
0	0
0	0
0	0
7	0
0	18
0	0
0	0
9	0
2	0
741	590
0	0
30	0
3	0
0	0
0	0
2	0
0	5
0	0
41	0
0	0
148	0
0	0
0	1
0	0
2	0
0	1
0	5
1	0
0	1
0	0
33	0
1	1
0	0
14	0
0	0
0	0
0	0
2	1
0	0
0	26
0	0
0	0
0	0
0	97
3	0
0	10
76	0
0	0
0	0
148	0
1	0
0	0
1	0
0	0
0	0
16	0
3	0
1	10
0	0
12	0
0	0
31	41
0	0
0	0
0	1
0	0
5	0
0	1
24	0
0	0
3	0
1	0
0	3
41	0
0	0
3	15
12	2
8	0
0	0
0	9
13	0
0	0
0	33
0	0
0	0
0	0
4	0
0	0
0	0
0	0
7	0
0	0
0	0
3	0
0	1
6	0
0	0
0	0
2	0
0	0
0	0
0	6
0	0
0	0
0	0
26	0
0	0
5	0
0	0
0	0
0	2
15	0
6	0
0	0
0	0
0	0
13	1
0	0
1	0
0	1
0	0
3	0
0	0
0	0
1	0
3	0
1	0
0	0
6	0
0	0
0	0
0	0
0	0
0	40
0	0
0	5
33	0
2	0
0	13
0	0
0	0
0	0
0	0
2	0
2	0
4	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	6
0	330
4	0
0	35
1	0
3	2
0	22
0	0
34	0
0	3
0	0
0	0
0	0
1	21
0	0
0	0
0	0
21	1
1	0
0	0
4	0
7	0
0	0
4	0
0	0
0	0
0	62
0	0
0	0
1	0
0	0
0	0
22	0
0	0
0	4
0	0
0	13
3	0
3	0
0	0
14	0
5	1
3	0
0	1
0	0
0	0
0	0
0	0
0	0
0	20
37	0
0	0
54	0
1	4
0	0
0	0
31	0
0	0
0	0
0	0
0	1
2	0
0	9
0	0
0	0
0	0
0	0
0	4
18	0
5	0
0	0
0	0
0	96
0	0
0	0
0	0
0	0
13	0
12	0
0	0
0	0
10	0
7	0
9	0
3	0
0	0
0	0
85	0
4	0
0	0
0	1
0	11
0	0
0	0
0	161
14	0
0	0
0	7
0	0
0	1
0	0
0	0
0	0
0	0
11	0
1	0
3	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	32
15	0
1	0
0	1
1	0
0	0
0	51
7	0
0	41
0	0
0	0
0	0
26	0
0	0
0	13
0	0
0	0
6	0
0	0
0	0
0	104
2	0
13	0
0	0
0	0
0	0
0	0
0	11
0	0
2	0
0	0
0	0
0	0
0	0
0	0
7	9
0	12
0	0
0	4
0	0
1	0
79	0
0	2
7	46
0	0
0	0
0	4
0	0
0	0
0	14
19	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	1
3	0
0	0
0	0
168	0
0	0
0	0
2	0
1	0
0	27
0	0
0	27
0	0
16	0
0	8
3	0
0	13
0	0
0	39
0	0
0	2
1	0
16	0
0	0
0	7
0	0
3	0
0	9
0	0
0	0
0	0
93	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
1	0
11	33
1	0
13	0
2	0
0	0
1	0
0	0
0	5
0	0
6	0
0	94
0	0
0	0
1	0
0	0
0	13
0	0
0	0
0	0
1	0
0	5
2	118
2	0
0	0
1	2
26	0
0	0
36	0
0	0
4	0
0	0
0	8
0	8
0	0
0	0
0	1
9	0
0	5
4	0
6	0
0	26
0	26
1	0
0	0
11	5
0	0
2	0
0	9
2	0
0	39
0	5
0	83
0	743
13	0
2	0
0	0
1	3
0	0
35	0
1	0
0	0
8	0
3	0
0	0
0	0
0	2
0	3
3	0
0	2
0	0
0	0
0	41
137	0
18	165
0	0
0	47
12	0
0	0
0	0
0	57
0	21
16	0
0	23
0	23
0	0
1	11
0	0
0	13
0	0
0	0
0	7
3	0
0	0
8	0
0	0
0	0
0	751
0	7
0	7
0	0
0	5
0	0
0	10
0	0
9	0
1	0
2	0
0	87
0	3
7	0
0	3
0	0
0	0
0	0
0	28
0	28
0	0
0	0
0	0
1	27
0	27
0	0
0	0
4	0
0	0
2	0
5	0
0	0
4	0
0	1
0	0
0	77
0	0
0	0
0	0
0	0
0	2
0	13
0	0
0	0
0	0
0	0
0	0
0	8
0	6
0	5
0	0
0	0
151	0
0	0
14	0
0	0
0	7
0	0
21	0
0	0
1	0
3	5
0	41
0	0
0	2
0	0
42	0
0	0
2	0
0	27
0	2
0	0
0	0
0	1
0	0
0	36
0	0
0	0
1	4
5	0
0	35
0	0
34	0
0	3
9	0
25	0
0	0
0	0
1	0
0	0
2	0
0	4
0	0
2	6
0	0
0	7
0	7
0	7
0	0
0	1
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
0	0
