UniqueCount	AmbigCount
71	0
50	0
0	0
9	0
0	0
0	0
0	0
0	0
3	0
0	0
0	28
2	7
0	0
5	0
0	0
1	51
0	51
0	8
109	58
0	0
2	0
1	0
56	0
16	0
1	0
0	1
3	0
23	3
1	0
9	20
0	2
0	1
23	6
605	0
1	6
0	0
0	1
20	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	36
0	0
0	0
0	0
0	27
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
36	0
0	0
0	3
3	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	2
0	0
6	2
0	0
0	1
0	1
1	0
1167	0
61	0
0	0
2	0
19	0
56	3
0	53
0	1
5	0
0	0
468	0
0	0
6	124
1	0
80	0
1	0
9	5
70	0
0	0
0	0
0	0
1	9
127	2
2	0
935	0
0	7
0	0
0	0
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
2	2
0	0
0	14
0	4
0	1
9	0
0	0
1	0
0	0
2	0
124	0
23	0
0	0
0	2
0	0
13	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	1
1	1
1	0
3	0
1	0
0	0
0	21
2	0
0	1
0	0
0	0
0	0
0	7
5	19
3	12
0	1
511	0
0	53
0	0
0	4
1	9
0	0
0	1
0	0
34	11
0	2
0	28
80	0
4	0
0	0
0	4
0	101
0	0
0	0
0	0
0	0
21	0
0	1
0	0
0	0
0	11
0	0
0	6
3	0
10	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
10	4
0	0
0	0
0	0
0	0
0	55
1	36
5	94
0	29
0	0
0	0
322	11
7	0
20	0
4	0
0	0
4	0
0	2
0	29
0	0
0	13
2	0
1	0
0	0
8	0
6	54
0	0
0	0
0	0
0	1
0	13
2	0
0	2
0	0
0	0
4	0
16	0
3	0
0	0
0	0
250	145
16	0
0	0
19	0
0	0
0	0
0	20
0	0
0	0
0	2
32	2
121	0
2	0
0	0
1	0
2	24
0	3
11	0
2	0
2	0
13	5
0	0
0	0
15	0
0	770
2	54
0	5
1	0
57	23
0	0
2	1
0	3
0	0
0	0
0	4
205	0
3	0
0	0
0	1
1	66
0	1
0	0
0	0
1	0
0	1
29	0
0	0
49	119
9	0
5	0
0	0
0	0
45	2
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
65	36
0	0
111	72
107	236
56	0
0	0
0	0
0	49
1	0
0	0
0	0
17	0
76	0
0	0
0	0
0	0
0	0
3	0
15	0
59	0
431	0
119	0
2	3
0	0
0	0
0	0
3	8
0	19
0	1
0	1
0	0
38	0
0	32
0	0
0	2
3	0
27	0
6	0
2	0
6	0
1	149
0	5
1	35
0	4
0	2
2	4
14	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	62
1	0
44	39
0	7
1	0
0	6
11	0
0	0
0	0
0	0
0	2
5	3
0	3
8	1
0	1
9	3
0	0
2	0
5	0
2	0
1	30
4	0
0	0
0	0
12	0
53	0
0	0
0	792
0	145
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	10
0	16
0	0
0	2
0	3
0	0
0	2
3	0
0	0
22	0
0	1
12	0
3	5
1	0
0	0
45	5
1	172
1	1
0	4
0	0
0	0
12	0
0	0
0	1
2	11
0	2
0	0
133	13
20	0
1	0
0	5
2	0
0	3
49	0
27	23
6	0
12	0
0	0
2	0
1	5
2	0
0	0
0	0
7	0
13	0
0	0
1	6
0	1508
0	0
0	3
11	0
0	1508
0	0
0	4
0	0
0	0
4	0
0	6
84	0
3	0
7	0
0	7
22	0
31	33
0	62
0	0
0	1
0	0
0	0
0	0
0	0
1	4
0	0
9	5
0	4
14	0
0	0
26	0
0	0
17	194
3	0
0	0
6	0
4	9
0	0
11	0
0	0
0	0
1	0
2	0
5	2
15	0
4	0
1	0
18	12
3	0
67	0
19	16
1	0
7	0
14	46
0	0
0	25
12	0
11	6
16	0
6	0
2	0
10	0
0	0
9	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
21	0
0	3
3	10
2	0
1	0
0	0
0	0
0	0
7	0
0	0
4	0
0	0
0	2
2	0
0	4
0	3
0	0
0	2
9	0
0	0
0	0
0	0
3	0
0	0
375	779
2	0
14	0
17	0
0	0
0	0
3	0
0	7
0	1
21	0
0	0
72	0
0	0
0	0
0	0
2	0
0	1
0	4
0	0
0	0
0	1
7	0
0	0
0	2
17	0
0	0
0	0
0	0
1	0
0	0
0	7
0	0
0	2
0	0
0	23
2	0
0	7
26	0
0	0
0	0
124	0
0	0
0	0
3	0
0	0
0	0
19	0
0	0
0	0
0	0
4	0
0	0
8	12
0	4
0	5
0	3
1	0
4	0
0	1
7	0
0	0
0	0
3	0
0	1
9	0
0	0
3	6
4	0
2	0
0	0
0	0
23	0
0	0
0	11
3	0
0	0
0	0
3	0
0	0
22	0
0	1
1	0
0	0
0	0
8	0
0	1
7	0
1	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
30	0
0	2
0	0
0	0
0	0
0	1
6	0
0	0
0	0
0	0
0	0
2	0
0	1
6	0
0	0
0	0
0	1
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	8
64	0
1	0
0	12
0	0
0	0
0	5
0	5
1	0
1	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	8
2	0
3	0
0	0
0	3
0	93
2	0
0	16
2	0
0	4
0	23
0	0
40	0
0	0
0	0
0	0
2	0
0	5
0	0
0	0
0	0
3	0
2	0
1	0
0	0
4	1
0	0
3	0
1	0
0	0
0	43
0	0
0	0
0	0
0	0
0	0
22	0
0	0
2	2
0	0
0	1
4	0
0	0
0	0
13	0
23	2
0	0
0	4
0	0
2	0
0	0
0	0
0	0
0	13
19	0
0	0
17	0
3	2
0	0
0	0
18	0
0	0
0	0
0	0
0	3
0	0
0	5
0	0
0	0
1	0
2	0
0	0
10	0
1	0
0	0
0	0
0	27
0	0
0	0
0	0
1	0
3	0
17	0
0	3
0	0
7	0
2	0
8	0
7	0
0	0
0	0
47	0
2	0
1	0
0	1
0	25
0	0
0	0
3	150
10	0
0	0
0	3
2	0
0	3
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	1
0	0
0	2
2	0
0	3
0	0
0	0
0	25
0	0
2	0
0	3
1	0
5	0
0	63
0	0
0	28
0	2
1	0
0	1
9	0
0	1
0	4
0	0
0	0
1	0
0	0
0	0
0	16
0	0
4	0
1	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
12	0
0	0
3	24
0	1
0	0
0	50
0	0
1	0
81	0
0	2
4	0
0	0
0	0
0	0
0	0
0	0
0	3
4	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
8	0
0	0
0	3
0	0
3	0
0	0
83	0
1	0
4	0
2	0
15	0
0	13
0	0
0	6
0	0
5	0
0	10
2	0
1	57
0	0
0	9
0	0
0	0
0	0
5	0
0	0
0	2
2	0
0	0
1	9
0	0
0	0
0	0
56	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
15	21
3	0
1	0
7	0
0	0
1	0
1	0
0	1
0	0
1	0
0	51
0	0
0	0
0	0
0	0
0	14
0	0
6	0
0	0
0	0
0	0
2	74
3	0
0	0
1	1
17	0
1	0
13	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	1
5	0
0	1
1	0
1	0
0	7
0	7
0	0
0	0
11	2
1	0
0	0
0	0
2	0
0	36
0	5
0	24
0	168
0	0
0	0
0	0
1	2
0	0
26	0
1	0
1	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	44
24	0
1	46
0	0
0	19
10	0
0	0
0	0
0	40
0	6
9	0
0	11
0	11
0	0
0	0
0	0
0	12
0	0
0	0
0	2
2	0
0	3
4	0
3	0
0	0
0	334
0	0
0	0
0	0
0	2
0	1
0	8
0	0
3	0
3	0
2	0
0	26
0	0
8	0
0	1
2	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	30
0	30
0	0
0	0
3	2
0	0
4	0
10	0
0	0
3	0
0	0
0	0
0	30
4	0
0	1
2	0
0	0
0	1
0	13
0	0
0	0
0	0
1	0
0	2
0	4
0	0
0	0
0	0
0	0
104	0
3	0
6	0
0	0
0	4
0	0
12	0
0	0
1	0
0	1
0	15
0	0
3	0
0	0
16	0
0	0
1	0
0	39
0	6
1	0
0	0
0	2
0	0
0	6
0	0
0	0
1	2
3	0
0	13
0	1
12	0
0	0
1	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	13
0	13
0	13
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	15
4	0
3	8
0	0
0	0
0	3
0	0
1	0
0	0
0	0
0	1
0	1
0	13
0	0
1	0
0	6
0	0
1	2
0	0
13	0
0	46
0	0
0	0
0	0
0	0
2	1
0	0
0	11
0	11
10	0
0	0
0	15
0	8
0	8
0	0
1	0
2	0
0	722
1	0
0	0
9	0
0	0
11	0
0	6
3	0
0	0
0	8
0	0
2	0
0	0
4	0
0	0
0	0
31	0
4	0
10	0
2	0
0	0
0	0
0	0
0	15
0	19
5	0
0	4
0	11
0	0
0	0
0	0
0	0
0	12
0	0
0	2
0	0
0	0
0	6
0	0
0	0
6	0
0	1
0	0
3	0
0	0
0	0
0	0
0	1
6	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	2
2	0
1	0
6	742
0	6
0	6
2	0
0	0
0	0
4	0
0	0
0	2
16	9
0	0
3	0
0	0
0	0
0	2
0	3
0	3
0	3
0	0
3	37
0	37
0	0
0	0
0	0
1	0
0	2
0	0
1	0
33	0
1	0
0	9
9	0
0	0
30	0
0	0
0	2
0	0
0	0
0	5
0	4
0	0
0	0
1	0
0	0
0	2
0	0
0	0
1	0
0	0
0	1
0	1
1	15
18	0
1	0
0	6
17	0
0	0
13	0
0	3
0	6
0	0
0	0
0	5
5	0
1	0
1	0
0	2
1	0
5	17
3	0
0	0
0	0
1	3
0	0
3	0
1	0
5	0
16	0
0	0
0	0
0	0
7	0
0	0
0	0
0	1
0	0
0	0
0	0
0	39
0	0
0	3
0	1
0	51
0	0
8	0
0	8
0	5
0	8
9	0
0	0
2	1
4	0
0	0
0	0
0	0
0	0
1	1
0	0
2	0
0	0
0	1
0	0
0	0
0	1
26	0
0	194
0	0
0	0
0	4
6	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	14
0	0
0	0
0	2
1	0
0	0
0	3
3	0
0	0
0	119
0	0
0	20
1	0
2	0
0	3
2	0
0	0
0	13
0	10
7	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	7
0	4
0	4
0	0
0	0
0	0
0	1
8	0
0	6
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
27	0
0	2
0	0
0	2
0	0
1	0
5	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	68
0	0
1	0
0	3
0	0
0	67
0	0
0	0
0	0
21	0
0	2
0	0
91	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
216	0
0	0
0	0
42	4
0	0
0	0
89	0
4	0
0	0
0	0
0	0
0	17
0	6
0	0
0	6
0	0
0	1
4	0
42	7
102	0
0	0
0	39
0	2
29	0
0	2
43	1
14	0
0	58
0	0
2	1
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
0	5
6	0
0	2
0	2
0	0
78	0
0	2
0	0
0	4
0	0
0	3
1	0
3	0
0	0
2	0
0	0
0	0
0	0
0	17
0	37
6	0
0	0
3	0
0	0
0	0
0	3
0	1
0	8
0	0
0	5
0	18
1	0
4	0
0	0
3	0
0	0
0	0
0	0
2	0
7	3
0	29
0	0
0	2
3	0
0	0
0	4
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	2
0	4
0	0
1	21
0	0
0	0
0	0
0	0
2	0
2	6
0	0
0	1
0	6
0	0
0	3
0	0
0	29
0	1
8	3
4	0
2	0
0	0
0	0
0	192
0	0
3	0
2	0
0	8
5	0
0	0
0	0
0	0
0	0
0	0
0	2
2	0
1	0
0	0
30	0
0	0
0	9
0	0
0	0
0	0
2	9
2	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	3
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	2
0	0
0	4
0	0
0	0
1	0
0	2
7	4
0	0
0	0
0	4
0	0
9	0
0	3
0	0
0	0
0	1
0	1
7	0
0	19
1	0
0	0
2	0
0	0
0	2
0	16
0	7
1	230
2	0
0	0
0	14
0	0
0	23
0	0
0	0
0	0
0	0
0	12
8	0
2	41
0	8
0	0
54	0
0	38
0	0
0	0
0	0
0	0
1	0
0	0
0	1
5	0
5	0
1	0
0	0
0	0
0	35
4	0
0	3
0	0
0	0
0	3
0	0
0	1
5	0
5	0
1	0
0	0
82	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	5
0	2
0	0
1	1
96	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
13	2
20	2
0	0
0	0
0	0
2	0
36	0
2	0
2	0
2	0
0	22
1	417
0	0
0	0
0	0
20	0
0	37
0	25
1	0
11	0
0	0
0	3
0	1
1	59
0	105
2	0
0	0
0	0
2	0
0	0
0	0
0	0
4	0
0	0
3	0
0	10
0	31
0	7
54	0
0	0
0	0
0	0
4	0
2	0
0	6
0	0
0	67
1	0
0	0
0	0
0	0
3	0
0	1
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	2
0	2
0	0
